% 1. Title: Playstore Data Category Classification
% 
% 2. Sources:
%      (a) Creator: P. K. Das
%      (b) Source: Google Play Store dataset
%      (c) Date: June, 2016
% 
@RELATION playstore

@ATTRIBUTE _llseek NUMERIC
@ATTRIBUTE clock_gettime NUMERIC
@ATTRIBUTE clone NUMERIC
@ATTRIBUTE close NUMERIC
@ATTRIBUTE connect NUMERIC
@ATTRIBUTE dup NUMERIC
@ATTRIBUTE epoll_ctl NUMERIC
@ATTRIBUTE epoll_pwait NUMERIC
@ATTRIBUTE exit_group NUMERIC
@ATTRIBUTE faccessat NUMERIC
@ATTRIBUTE fchmodat NUMERIC
@ATTRIBUTE fcntl NUMERIC
@ATTRIBUTE fdatasync NUMERIC
@ATTRIBUTE flock NUMERIC
@ATTRIBUTE fstat NUMERIC
@ATTRIBUTE fsync NUMERIC
@ATTRIBUTE futex NUMERIC
@ATTRIBUTE geteuid NUMERIC
@ATTRIBUTE getppid NUMERIC
@ATTRIBUTE getpriority NUMERIC
@ATTRIBUTE getrlimit NUMERIC
@ATTRIBUTE getsockopt NUMERIC
@ATTRIBUTE gettimeofday NUMERIC
@ATTRIBUTE getuid NUMERIC
@ATTRIBUTE inotify_add_watch NUMERIC
@ATTRIBUTE inotify_rm_watch NUMERIC
@ATTRIBUTE ioctl NUMERIC
@ATTRIBUTE kill NUMERIC
@ATTRIBUTE lseek NUMERIC
@ATTRIBUTE madvise NUMERIC
@ATTRIBUTE mkdirat NUMERIC
@ATTRIBUTE mmap NUMERIC
@ATTRIBUTE mprotect NUMERIC
@ATTRIBUTE munmap NUMERIC
@ATTRIBUTE nanosleep NUMERIC
@ATTRIBUTE newfstatat NUMERIC
@ATTRIBUTE openat NUMERIC
@ATTRIBUTE prctl NUMERIC
@ATTRIBUTE pread NUMERIC
@ATTRIBUTE pwrite NUMERIC
@ATTRIBUTE read NUMERIC
@ATTRIBUTE readlinkat NUMERIC
@ATTRIBUTE recvfrom NUMERIC
@ATTRIBUTE renameat NUMERIC
@ATTRIBUTE rt_sigaction NUMERIC
@ATTRIBUTE rt_sigprocmask NUMERIC
@ATTRIBUTE rt_sigreturn NUMERIC
@ATTRIBUTE sched_getparam NUMERIC
@ATTRIBUTE sched_getscheduler NUMERIC
@ATTRIBUTE sched_yield NUMERIC
@ATTRIBUTE sendmsg NUMERIC
@ATTRIBUTE sendto NUMERIC
@ATTRIBUTE setpriority NUMERIC
@ATTRIBUTE setrlimit NUMERIC
@ATTRIBUTE setsockopt NUMERIC
@ATTRIBUTE sigaction NUMERIC
@ATTRIBUTE socket NUMERIC
@ATTRIBUTE socketpair NUMERIC
@ATTRIBUTE statfs NUMERIC
@ATTRIBUTE tgkill NUMERIC
@ATTRIBUTE ugetrlimit NUMERIC
@ATTRIBUTE unlinkat NUMERIC
@ATTRIBUTE write NUMERIC
@ATTRIBUTE writev NUMERIC
@ATTRIBUTE class {alarm_clock,file_explorer,to_do_list,drink_recipes,battery_saver,pdf_reader,video_playback,lunar_calendar,scientific_calculator,wifi_analyzer}

@DATA
0.0,0.646283939462,0.321871939312,0.0557467226467,0.497569298098,0.0893730216289,0.0983614799508,0.237729364515,0.0,0.231341109969,0.335438504552,0.0,2.60896331853,0.0,0.0,0.658343225641,0.0697798080648,0.0,0.463750487869,1.81255443586,0.0,0.277809865956,1.59810871451,0.0,0.0,0.0,0.0,1.81255443586,0.0,0.0554828391623,0.585301821042,0.0,0.102693826941,0.0519529487476,0.0,0.0,0.117378718913,0.152258052393,0.0,0.0,0.0304900756934,0.361983610507,0.200687911255,0.497569298098,0.0,0.185717550737,0.0,0.0,0.0,0.0,0.0,0.236418971089,0.0,0.0,0.0,0.0,0.497569298098,0.0,0.0,0.0,0.0,0.480041440154,0.0531385705634,0.0,drink_recipes
0.0,0.818077397409,0.0,0.0653736218562,0.0,0.166450848546,0.186753617472,0.352144432487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082575675561,0.0,0.0,0.0,0.0,0.0,1.94115865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0542196563481,0.0,0.0,0.0271276441261,0.0491704153783,0.0,0.0,0.114202815557,0.0973159158743,0.0,0.0,0.0648876134105,0.0,0.31239443746,0.0,0.0,0.239839824831,0.463750487869,0.0,0.0,0.0,0.0,0.388740207935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0828223921575,0.0,alarm_clock
2.31064026482,0.941493819563,0.358931508759,0.0859840240544,0.0,0.206676775797,0.217689153939,0.430679110743,0.0,0.462163542094,0.805771747355,0.0,3.23132911165,0.0,0.0,1.72746876357,0.106149014911,0.0,0.0,0.0,0.0,0.636748456563,2.60539332569,0.0,0.0,0.0,0.0,0.0,1.36783920672,0.0820515521744,0.0,0.0,0.130705701199,0.0886127134703,0.0,0.0,0.167414210277,0.229296460403,0.0,0.0,0.124792142095,0.572385307978,0.347074839334,2.61120760934,0.0,0.335168307482,3.24625341508,0.0,0.0,2.0390372771,2.58990212258,0.43614712315,0.447440367989,1.13269448991,0.0,0.0,0.0,0.844980198346,0.0,0.0,0.967174212282,1.31037670832,0.102463585819,0.0,to_do_list
3.13656776224,0.904131584653,0.401585952541,0.0756245450561,0.0,0.187247286211,0.206089811778,0.418811674752,0.0,0.244589528049,0.335438504552,0.0,0.0,0.0,0.0,0.0,0.1025876002,0.0,0.0,0.0,0.0,0.30928093226,2.17084198919,0.0,0.0,0.0,0.0,0.0,1.43342933604,0.0737889410541,0.651606422408,0.0,0.149442094256,0.0812616972278,0.0,0.0,0.150410557434,0.236859594978,0.0,0.0,0.131366045269,0.583932845116,0.354360196943,0.0,0.0,0.258861773331,3.24100593305,0.0,0.0,0.895768712423,0.0,0.446624986565,0.709176204572,0.0,0.0,2.66378319426,0.0,0.533123148315,0.0,0.0,0.610218987416,0.620444560795,0.0983853684065,0.0,drink_recipes
3.75510297923,0.965669158585,0.395234176771,0.0852519458439,0.497569298098,0.187491690005,0.197475943995,0.460090782764,0.0,0.382242902186,0.617019532235,0.0,0.0,0.0,0.0,1.46791829817,0.106703026385,0.0,0.463750487869,0.0,0.0,0.575181733424,1.78844505651,0.0,0.0,0.0,0.0,0.0,1.43342933604,0.0903326726509,0.585301821042,0.0,0.16242480069,0.0776663660761,0.0,0.0,0.17766821203,0.286565085599,0.0,0.0,0.126172509102,0.665847703828,0.325465609007,2.11363831124,0.0,0.33974455551,3.24100593305,0.0,0.0,0.771573171792,3.63599528052,0.414438164367,0.894880735979,1.13269448991,0.0,2.44086135434,0.497569298098,1.06624629663,0.0,0.0,1.22043797483,1.10048600095,0.098767348174,0.0,scientific_calculator
3.99443955191,0.963429921629,0.367863600074,0.0871787011939,0.497569298098,0.176196574789,0.175865270875,0.454819405878,0.0,0.474173657796,0.862142171941,0.0,3.47117879585,14.4546202918,0.0,2.16758272672,0.108299593156,0.0,0.463750487869,0.0,0.0,0.798330316059,2.07643165634,0.0,0.0,0.0,0.0,0.0,2.42277664477,0.0927181955827,0.504151547441,0.0,0.162183221516,0.0841939467525,0.0,0.0,0.182966133612,0.281619648418,0.0,0.0,0.129554479222,0.673194946227,0.328272779388,3.26136217425,0.0,0.328892451505,3.24100593305,0.0,0.0,0.385786585896,3.95462888648,0.415620206294,0.894880735979,1.13269448991,0.0,2.66378319426,0.497569298098,1.06624629663,0.0,0.0,0.967174212282,1.7061931588,0.104062108862,0.0,scientific_calculator
0.0,0.769584905303,0.0,0.0545118156053,0.0,0.137489867459,0.159911622822,0.322274147943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742308895147,0.0,0.0,1.81255443586,0.0,0.0,0.620444560795,0.0,0.0,0.0,0.0,0.0,0.0,0.0464324196589,0.0,0.0,0.0342312756469,0.0482439294712,0.0,0.0,0.0592103786595,0.0693292573089,0.0,0.0,0.0612331522902,0.0,0.292497449307,0.0,0.0,0.210278729172,0.0,0.0,0.0,0.0,0.0,0.365133963665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0746853899594,0.0,scientific_calculator
2.55217375049,0.909395378254,0.466388709955,0.0886752933973,0.497569298098,0.207254639232,0.212213623907,0.396665386997,0.0,0.449137848187,0.587001497069,0.0,4.01111616325,0.0,0.0,0.658343225641,0.104248979746,0.0,0.463750487869,0.0,0.0,0.738208061389,2.63166899026,0.0,2.29300809614,0.0,0.0,0.0,0.0,0.0835341044971,0.707666164086,0.0,0.12288872359,0.0852754969242,0.0,0.0,0.177594004173,0.170095540345,0.0,0.0,0.0838155720997,0.361983610507,0.344658396268,0.497569298098,0.0,0.335839599277,0.0,0.0,0.0,2.34021583853,0.0,0.42976078733,0.0,0.0,0.0,0.0,0.497569298098,0.0,0.0,0.0,0.0,0.860465280872,0.0959428598184,0.0,battery_saver
1.15532013241,0.44769817036,0.112777266853,0.0304900756934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03377725641,5.32419992022,0.0,0.32917161282,0.0134800926393,0.0,0.0,0.0,0.0,0.189634735391,0.0,0.0,0.0,0.0,0.0,1.81255443586,0.683919603362,0.0532989664303,0.0,0.0,0.104551292238,0.0269601852786,0.0,0.0,0.0668689244502,0.0896067651732,0.0,0.0,0.0197479787734,0.221949234609,0.0,0.0,0.0,0.0,0.463750487869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673823349904,0.00850499152703,0.0,wifi_analyzer
3.1720238952,0.943401618794,0.40756750606,0.0821733408576,0.497569298098,0.195367485254,0.210149625603,0.437981033173,0.0,0.440879820264,0.53041095277,0.0,0.0,0.0,0.0,1.21807971017,0.106760344316,0.0,0.463750487869,1.81255443586,0.0,0.517102259694,2.71204404487,0.0,0.0,0.0,0.0,0.0,1.43342933604,0.099053883149,0.585301821042,0.0,0.152032101348,0.0902936579627,0.0,0.0,0.165245253581,0.293100778244,0.0,0.0,0.121397271663,0.642052362301,0.338754590012,1.7213069623,0.0,0.464670418633,3.24100593305,3.05450913101,3.05450913101,2.22015840168,3.5342634726,0.429945805994,0.894880735979,1.13269448991,0.0,2.44086135434,0.497569298098,1.06624629663,0.0,0.0,1.22043797483,0.960082880308,0.0999396633545,0.0,lunar_calendar
